us_id,us_pass,us_fname,us_lname,us_bday,us_doc,us_doc_type,us_username,us_role,us_program_code,us_program_name,us_faculty_code,us_faculty_name,us_created_at,us_active
5141,password5141,Ruth,Mosquera,1997-08-12,43701058,CC,obarrios0,Estudiante,20,Medicina,3,Medicina,2019-12-25 04:17:42,1
5142,password5142,Dora,Meza,1991-08-21,82734078,CC,amayarafael16,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2020-09-11 01:41:04,1
5143,password5143,Viviana,Castillo,1983-09-22,67014220,CC,luisromero14,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2022-04-16 04:56:58,1
5144,password5144,Fabián,Burgos,1993-12-10,31477014,CC,nataliaescobar11,Estudiante,3,Estadistica,2,Ciencias,2017-04-24 13:32:53,1
5145,password5145,Marco,Rivera,1990-11-08,16072872,CC,sandovalmaria18,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2020-05-31 00:17:57,1
5146,password5146,Sergio,Santos,2002-04-08,50824308,CC,estebantorres6,Estudiante,10,Ingenieria civil,1,Ingeniería,2019-06-26 04:44:29,1
5147,password5147,Andrés,Rodríguez,1987-07-02,12044374,CC,victoriavera2,Estudiante,22,Terapia ocupacional,3,Medicina,2020-12-05 23:28:03,1
5148,password5148,Mercedes,Quintero,2005-02-18,72940758,CE,maria2411,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2018-04-12 14:47:17,1
5149,password5149,Andrés,Cuéllar,2006-06-22,47641615,TI,oacosta9,Estudiante,17,Ingenieria quimica,1,Ingeniería,2023-01-24 00:45:06,1
5150,password5150,Danna,Medina,2002-08-23,31701509,CC,agutierrez5,Estudiante,19,Fonoaudiologia,3,Medicina,2022-05-16 10:41:17,1
5151,password5151,Catalina,Rivera,1984-09-12,38023985,CC,isabel876,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2017-05-14 07:47:01,1
5152,password5152,Mariana,Guevara,1984-10-26,77559112,CC,zbarrera3,Estudiante,10,Ingenieria civil,1,Ingeniería,2017-10-13 17:12:14,1
5153,password5153,Ever,Molano,1998-05-31,24486715,CC,jimenezdiego19,Estudiante,9,Ingenieria agricola,1,Ingeniería,2017-04-21 09:44:18,1
5154,password5154,Eduardo,Torres,1990-08-13,80604857,CC,jose026,Profesor,12,Ingenieria electrica,1,Ingeniería,2018-05-01 07:50:24,1
5155,password5155,Adela,Fernández,1994-10-12,16924302,CC,lozanoedgar3,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2018-03-27 13:19:38,1
5156,password5156,Alexandra,Hernández,1997-06-05,89053910,CC,montoyamaria13,Estudiante,14,Ingenieria industrial,1,Ingeniería,2017-03-11 01:20:09,1
5157,password5157,Henry,Cuéllar,1998-07-04,48996307,CC,consueloacevedo14,Profesor,14,Ingenieria industrial,1,Ingeniería,2018-12-02 01:49:43,1
5158,password5158,Lucía,Salazar,1987-02-14,43478050,CC,fgranados20,Estudiante,9,Ingenieria agricola,1,Ingeniería,2017-04-02 22:55:40,1
5159,password5159,Juan,Medina,1999-12-01,94299989,CC,anarvaez8,Profesor,12,Ingenieria electrica,1,Ingeniería,2019-09-30 12:03:25,1
5160,password5160,Yolanda,Arrieta,1998-06-04,44350939,CC,bforero19,Estudiante,22,Terapia ocupacional,3,Medicina,2023-05-09 02:04:51,1
5161,password5161,Karen,Alarcón,2003-10-01,25136425,CC,moralespablo18,Profesor,10,Ingenieria civil,1,Ingeniería,2021-08-21 10:32:00,1
5162,password5162,Samuel,González,1990-11-25,18496423,CC,lidamurillo4,Profesor,10,Ingenieria civil,1,Ingeniería,2020-11-26 03:22:42,1
5163,password5163,Ruth,Suárez,1985-05-16,82274269,CC,aura084,Estudiante,19,Fonoaudiologia,3,Medicina,2016-10-27 18:31:11,1
5164,password5164,Pilar,Guerrero,1990-03-18,91622662,CC,mosqueraester5,Estudiante,20,Medicina,3,Medicina,2019-04-21 02:56:09,1
5165,password5165,Andrés,López,2007-05-11,99615608,TI,lauraacevedo16,Profesor,18,Fisioterapia,3,Medicina,2017-04-11 12:21:50,1
5166,password5166,José,León,2006-07-01,97662481,TI,promero17,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2018-05-18 19:25:59,1
5167,password5167,Esther,Mena,1993-02-01,75017758,CC,magdalena2215,Profesor,3,Estadistica,2,Ciencias,2017-01-18 01:53:25,1
5168,password5168,José,Soto,1987-03-15,66711797,CC,andresreyes16,Estudiante,19,Fonoaudiologia,3,Medicina,2021-11-11 17:28:07,1
5169,password5169,Nicolás,Angulo,2000-12-24,46633217,CC,ernesto6916,Profesor,14,Ingenieria industrial,1,Ingeniería,2016-07-23 07:14:24,1
5170,password5170,Nelson,Velásquez,2006-02-28,84237819,TI,gaitanjairo1,Estudiante,3,Estadistica,2,Ciencias,2017-06-10 08:11:29,1
5171,password5171,Enrique,Rincón,1986-09-15,10814486,CC,patricia837,Estudiante,14,Ingenieria industrial,1,Ingeniería,2022-12-17 19:53:14,1
5172,password5172,Jorge,Montoya,1989-10-15,64213105,CC,sebastiangarcia10,Estudiante,18,Fisioterapia,3,Medicina,2018-10-11 15:36:09,1
5173,password5173,Sonia,Becerra,1984-08-22,59374236,CC,ingridrojas9,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2023-02-23 07:18:35,1
5174,password5174,Andrés,Mejía,2006-11-13,45563256,TI,luis225,Estudiante,22,Terapia ocupacional,3,Medicina,2023-06-09 07:10:45,1
5175,password5175,Karen,Hernández,1990-10-08,32928166,CC,anyiospino17,Estudiante,3,Estadistica,2,Ciencias,2018-03-03 13:57:52,1
5176,password5176,Andrea,Vélez,1988-05-16,31049661,CC,albertorodriguez7,Estudiante,17,Ingenieria quimica,1,Ingeniería,2022-10-17 05:04:09,1
5177,password5177,Mary,Meneses,1993-02-01,38001720,CC,claralopez10,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2020-05-12 11:11:25,1
5178,password5178,Carlos,Ortiz,2000-03-29,57804376,CC,gvera1,Estudiante,9,Ingenieria agricola,1,Ingeniería,2016-09-24 12:45:56,1
5179,password5179,Eduardo,Pinto,1998-02-13,13347555,CC,imartinez18,Estudiante,10,Ingenieria civil,1,Ingeniería,2022-07-28 18:26:32,1
5180,password5180,Jorge,Cáceres,1998-07-14,20924136,CC,socorro052,Estudiante,19,Fonoaudiologia,3,Medicina,2022-03-06 20:26:36,1
5181,password5181,Dahiana,Vera,1989-07-30,14583165,CC,marianamartinez18,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-05-28 22:07:12,1
5182,password5182,José,Mercado,1985-02-26,76263705,CC,gonzalezdario0,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2022-01-09 16:26:42,1
5183,password5183,Eduardo,Sepúlveda,1990-11-14,29878614,CC,geraldinesanchez7,Estudiante,22,Terapia ocupacional,3,Medicina,2023-02-08 19:22:36,1
5184,password5184,Teresa,Ortiz,1999-09-23,23158398,CC,rojascarlos9,Profesor,13,Ingenieria electronica,1,Ingeniería,2022-12-08 09:44:27,1
5185,password5185,Abraham,Vega,2000-01-06,41684609,CC,jhonatanbohorquez18,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2019-03-16 09:14:52,1
5186,password5186,Juliana,García,1998-03-18,67623319,CC,pachecoandres10,Estudiante,18,Fisioterapia,3,Medicina,2018-10-14 20:17:15,1
5187,password5187,Camila,Rivera,1985-07-23,61388977,CC,rafael082,Profesor,17,Ingenieria quimica,1,Ingeniería,2017-04-12 06:37:42,1
5188,password5188,Alexander,Martínez,1985-08-30,46974570,CC,nsalgado19,Profesor,13,Ingenieria electronica,1,Ingeniería,2017-05-14 06:53:10,1
5189,password5189,Victoria,Guerrero,1986-12-11,76513726,CC,mauriciojaramillo1,Estudiante,12,Ingenieria electrica,1,Ingeniería,2016-06-20 08:15:29,1
5190,password5190,Rosa,Franco,1992-09-25,37688036,CC,luis0517,Estudiante,21,Nutrición y dietetica,3,Medicina,2023-05-25 12:54:46,1
5191,password5191,Luz,Zambrano,1989-09-04,83240208,CC,wmolina1,Profesor,21,Nutrición y dietetica,3,Medicina,2016-07-22 07:16:59,1
5192,password5192,María,Mosquera,1986-07-04,49192859,CC,luismonsalve19,Estudiante,3,Estadistica,2,Ciencias,2023-05-21 13:54:19,1
5193,password5193,Nelcy,Martínez,1999-03-05,34304452,CC,mariaayala1,Estudiante,13,Ingenieria electronica,1,Ingeniería,2022-08-27 01:00:54,1
5194,password5194,Amparo,Orozco,2002-11-08,14639743,CC,elkinamaya17,Estudiante,12,Ingenieria electrica,1,Ingeniería,2018-03-10 00:58:57,1
5195,password5195,Miguel,Arroyo,2000-04-02,19780120,CC,lilian346,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-04-05 20:11:11,1
5196,password5196,Rosa,Pérez,2000-09-11,45372599,CC,tguerrero17,Estudiante,20,Medicina,3,Medicina,2018-09-27 13:57:05,1
5197,password5197,Teresa,Ramírez,2006-09-07,41194857,TI,jorgemercado15,Estudiante,13,Ingenieria electronica,1,Ingeniería,2022-08-02 21:34:15,1
5198,password5198,Elsa,Vera,1990-07-03,39327842,CC,lopezpatricia13,Estudiante,3,Estadistica,2,Ciencias,2018-05-03 19:44:43,1
5199,password5199,Yuli,Rodríguez,1991-04-27,88594320,CC,caceresluz15,Estudiante,12,Ingenieria electrica,1,Ingeniería,2017-04-01 19:08:07,1
5200,password5200,Patricia,Márquez,1991-03-07,56665346,CC,geraldinerojas5,Estudiante,3,Estadistica,2,Ciencias,2017-10-15 19:31:45,1
5201,password5201,Eduardo,Restrepo,1992-03-07,12588345,CC,leidyparra3,Estudiante,14,Ingenieria industrial,1,Ingeniería,2018-04-19 21:15:18,1
5202,password5202,Aida,Muñoz,1983-07-26,56761768,CC,xvalderrama12,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2023-02-17 07:58:23,1
5203,password5203,Patricia,Palacios,2002-11-16,87187193,CC,gomezmiguel8,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2018-03-15 10:40:40,1
5204,password5204,Alexandra,Durán,2006-07-23,28794920,TI,maria845,Estudiante,9,Ingenieria agricola,1,Ingeniería,2018-04-16 05:47:22,1
5205,password5205,Marcela,Jaimes,1995-04-25,30622980,CC,cabreranancy1,Estudiante,22,Terapia ocupacional,3,Medicina,2021-09-16 07:35:18,1
5206,password5206,Víctor,Reyes,1985-08-06,27954847,CC,johana1310,Estudiante,12,Ingenieria electrica,1,Ingeniería,2019-01-10 21:04:25,1
5207,password5207,Cindy,Franco,1986-02-21,57254737,CC,spadilla20,Estudiante,14,Ingenieria industrial,1,Ingeniería,2016-09-15 06:26:08,1
5208,password5208,Marlene,Henao,1995-01-26,65179805,CE,felipemoreno13,Estudiante,13,Ingenieria electronica,1,Ingeniería,2020-12-18 04:00:00,1
5209,password5209,María,Rodríguez,2003-02-05,29551338,CC,pazjohn11,Profesor,21,Nutrición y dietetica,3,Medicina,2022-03-26 15:05:45,1
5210,password5210,María,Ariza,1993-09-22,32592508,CC,cesar9010,Estudiante,14,Ingenieria industrial,1,Ingeniería,2018-03-24 20:12:45,1
5211,password5211,Omaira,Garzón,1986-05-16,45093885,CC,jose6320,Profesor,10,Ingenieria civil,1,Ingeniería,2018-08-15 17:52:03,1
5212,password5212,Gloria,López,1985-08-26,61209707,CC,tovarmaritza14,Estudiante,17,Ingenieria quimica,1,Ingeniería,2018-04-28 01:02:34,1
5213,password5213,Alejandro,Vásquez,1986-12-10,17539629,CE,giovanny6720,Estudiante,10,Ingenieria civil,1,Ingeniería,2023-05-03 10:25:01,1
5214,password5214,Norma,García,1991-06-30,57012361,CC,guevaramery20,Estudiante,19,Fonoaudiologia,3,Medicina,2019-01-07 07:09:11,1
5215,password5215,Iván,Ortiz,1999-04-06,60564026,CC,inessantos1,Estudiante,20,Medicina,3,Medicina,2017-08-19 19:14:48,1
5216,password5216,Catherine,Ortega,2007-01-15,11811256,TI,danny859,Estudiante,22,Terapia ocupacional,3,Medicina,2018-01-04 02:43:19,1
5217,password5217,Luis,Giraldo,1988-04-30,86486892,CC,james8418,Profesor,19,Fonoaudiologia,3,Medicina,2020-01-16 03:40:09,1
5218,password5218,Lina,Cifuentes,1991-12-24,78240695,CC,jose300,Estudiante,14,Ingenieria industrial,1,Ingeniería,2023-01-09 13:51:32,1
5219,password5219,Lilia,Romero,2002-10-15,65242631,CE,carmenmosquera13,Estudiante,17,Ingenieria quimica,1,Ingeniería,2023-05-17 05:15:10,1
5220,password5220,Armando,Vera,1988-05-13,91837611,CC,leonardo777,Estudiante,3,Estadistica,2,Ciencias,2020-04-09 15:03:09,1
5221,password5221,Ana,Rodríguez,2007-04-16,45829744,TI,apena14,Estudiante,22,Terapia ocupacional,3,Medicina,2017-05-03 03:09:26,1
5222,password5222,Farid,Guerra,2005-09-15,32434400,CC,andresramirez19,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2016-12-12 09:26:38,1
5223,password5223,Pablo,González,1985-12-17,56324254,CC,prodriguez20,Estudiante,13,Ingenieria electronica,1,Ingeniería,2017-02-26 07:12:01,1
5224,password5224,José,Rojas,1994-09-05,75453512,CC,ariasrafael17,Estudiante,13,Ingenieria electronica,1,Ingeniería,2021-12-05 07:38:14,1
5225,password5225,Wilson,Jiménez,2004-03-19,64968259,CC,blanca348,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2020-03-10 12:55:41,1
5226,password5226,Luisa,González,1999-12-17,15567565,CC,mhernandez8,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2016-12-28 05:38:49,1
5227,password5227,Lucía,Meneses,1993-12-23,12680039,CC,kgutierrez18,Profesor,9,Ingenieria agricola,1,Ingeniería,2022-01-05 20:50:47,1
5228,password5228,Claudia,Acosta,2002-12-28,80226938,CC,gonzalezesperanza12,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2018-11-14 13:18:36,1
5229,password5229,Alexander,Bernal,1986-03-23,38812150,CC,mariaaguirre8,Estudiante,18,Fisioterapia,3,Medicina,2019-03-22 13:04:47,1
5230,password5230,Jair,Valencia,1997-05-21,56884879,CC,yina0411,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2022-08-03 09:01:08,1
5231,password5231,Daniel,Ruiz,2005-04-01,14555250,CC,avilacindy9,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2022-09-15 14:19:38,1
5232,password5232,Fredy,Fernández,1988-04-16,12757307,CE,yuri6114,Estudiante,12,Ingenieria electrica,1,Ingeniería,2018-11-25 10:40:14,1
5233,password5233,Mabel,Rojas,1995-04-28,46121831,CC,dmejia11,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2018-04-03 18:49:28,1
5234,password5234,Armando,Yepes,1991-09-30,19605342,CC,julio441,Profesor,12,Ingenieria electrica,1,Ingeniería,2023-02-26 01:56:08,1
5235,password5235,Eliecer,Bonilla,1997-12-05,25175629,CC,castillojulieth11,Profesor,10,Ingenieria civil,1,Ingeniería,2019-08-17 04:58:10,1
5236,password5236,Diego,Herrera,2006-03-20,90183145,TI,gladyszapata10,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-11-22 09:09:12,1
5237,password5237,Ronald,Herrera,2000-06-13,15319938,CC,jaime5019,Profesor,16,Ingenieria mecatronica,1,Ingeniería,2020-10-26 18:24:08,1
5238,password5238,Carolina,Ramírez,2003-11-06,43866478,CC,ghernandez13,Estudiante,14,Ingenieria industrial,1,Ingeniería,2017-12-30 18:49:04,1
5239,password5239,Julia,Rojas,1996-12-27,46759753,CC,felix4614,Estudiante,13,Ingenieria electronica,1,Ingeniería,2022-04-03 05:07:58,1
5240,password5240,Ricardo,Bustos,2005-11-19,41307550,CC,munozluz10,Estudiante,20,Medicina,3,Medicina,2016-11-25 23:08:06,1
5241,password5241,Nancy,Carrillo,1992-12-01,38388279,CC,sarias16,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2019-11-05 02:12:39,1
5242,password5242,Ferney,Sánchez,1987-08-07,76187597,CC,djaramillo13,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2017-05-16 04:25:52,1
5243,password5243,Luis,Ramírez,1984-07-08,17842105,CC,ymartinez17,Estudiante,22,Terapia ocupacional,3,Medicina,2019-06-09 07:54:19,1
5244,password5244,Fanny,Narváez,2001-02-28,58756364,CC,guillermo7619,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-09-03 17:05:34,1
5245,password5245,Eduardo,Gutiérrez,2004-09-29,35568308,CC,hbecerra16,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2017-05-28 20:01:39,1
5246,password5246,Alfonso,Guzmán,1994-11-09,90994550,CC,oscarperez6,Estudiante,9,Ingenieria agricola,1,Ingeniería,2017-04-03 04:14:45,1
5247,password5247,Eduardo,Rueda,1990-09-20,19531675,CC,jenny3514,Estudiante,21,Nutrición y dietetica,3,Medicina,2018-12-06 02:21:40,1
5248,password5248,Alexander,Quintero,2007-05-21,17656657,TI,mariagomez14,Estudiante,13,Ingenieria electronica,1,Ingeniería,2017-04-23 20:18:19,1
5249,password5249,Eduar,Guerrero,1991-11-01,48728054,CC,parrarafael11,Estudiante,21,Nutrición y dietetica,3,Medicina,2019-03-23 16:42:22,1
5250,password5250,Giovanni,Gómez,1988-01-03,85433221,CC,evalencia8,Estudiante,14,Ingenieria industrial,1,Ingeniería,2017-04-08 04:24:14,1
5251,password5251,Juan,Herrera,1997-09-22,52875043,CE,fernandoarias4,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2022-05-17 01:41:25,1
5252,password5252,Gilberto,Bolívar,1993-05-17,78850961,CC,burgosnestor15,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2019-06-29 10:28:53,1
5253,password5253,Pedro,Vásquez,1991-10-27,60361479,CE,fonsecacesar20,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2020-06-03 00:26:13,1
5254,password5254,Yeison,Peña,1998-10-31,94024939,CC,facevedo12,Estudiante,3,Estadistica,2,Ciencias,2019-01-25 20:36:03,1
5255,password5255,Nelly,Pabón,1994-08-09,42526409,CC,leoneduardo5,Profesor,9,Ingenieria agricola,1,Ingeniería,2020-12-02 05:53:50,1
5256,password5256,Ana,López,2007-03-19,97663268,TI,angelfernandez6,Estudiante,10,Ingenieria civil,1,Ingeniería,2021-03-30 03:16:39,1
5257,password5257,Marina,Arias,1985-10-21,59133360,CC,alicia4910,Estudiante,18,Fisioterapia,3,Medicina,2019-01-24 13:14:04,1
5258,password5258,Yadira,Romero,1989-09-10,43356389,CC,carlospalacio17,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-08-13 07:13:55,1
5259,password5259,Armando,Salazar,1987-01-18,85302161,CC,ruedaandres4,Estudiante,18,Fisioterapia,3,Medicina,2020-11-27 08:17:09,1
5260,password5260,Javier,Ojeda,1986-07-14,24509669,CC,diegomesa13,Profesor,22,Terapia ocupacional,3,Medicina,2017-01-15 19:07:56,1
5261,password5261,Gloria,Hernández,1999-11-07,95512995,CE,tprada10,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2020-07-09 09:25:02,1
5262,password5262,Piedad,Galvis,1996-06-10,65055927,CC,avalencia10,Estudiante,19,Fonoaudiologia,3,Medicina,2022-06-10 20:57:48,1
5263,password5263,Wilmer,Gómez,1985-05-13,94925492,CC,palaciosrosa20,Estudiante,17,Ingenieria quimica,1,Ingeniería,2022-07-26 18:02:30,1
5264,password5264,Lilian,Palacio,1987-07-22,99052937,CC,miguelhernandez4,Profesor,14,Ingenieria industrial,1,Ingeniería,2016-12-13 17:46:28,1
5265,password5265,Fredy,Velandia,2006-04-01,22289221,TI,rojaselkin8,Estudiante,20,Medicina,3,Medicina,2017-09-22 16:23:46,1
5266,password5266,Adrián,Cárdenas,2001-06-03,63159352,CC,guzmancarlos19,Estudiante,20,Medicina,3,Medicina,2022-05-04 12:21:40,1
5267,password5267,Enrique,Flórez,1989-07-25,35493731,CC,luz9819,Estudiante,19,Fonoaudiologia,3,Medicina,2017-07-13 13:39:50,1
5268,password5268,Andrés,Benavides,2007-05-01,45324414,TI,ulopez14,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2016-11-13 07:43:18,1
5269,password5269,Blanca,López,1997-08-27,47560484,CC,alejandro4818,Estudiante,10,Ingenieria civil,1,Ingeniería,2022-02-17 17:13:34,1
5270,password5270,David,Muñoz,1995-01-07,84199728,CC,sandraorjuela12,Estudiante,20,Medicina,3,Medicina,2018-11-08 20:29:55,1
5271,password5271,Andrea,Castro,1999-07-09,22636112,CC,dlopez9,Estudiante,20,Medicina,3,Medicina,2017-11-11 11:36:53,1
5272,password5272,David,Luna,1999-07-17,95940574,CC,derly3214,Profesor,15,Ingenieria mecanica,1,Ingeniería,2019-05-05 07:42:31,1
5273,password5273,Carolina,Cárdenas,1985-10-24,35098018,CC,mariacabrera7,Estudiante,19,Fonoaudiologia,3,Medicina,2022-08-21 16:29:53,1
5274,password5274,Simón,Montoya,2006-09-11,92094736,TI,paula7018,Estudiante,17,Ingenieria quimica,1,Ingeniería,2022-03-26 05:34:21,1
5275,password5275,Ana,Toro,1999-01-26,59627357,CC,yeseniaarboleda15,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2021-06-27 10:56:11,1
5276,password5276,Patricia,Rodríguez,2003-02-12,59893199,CC,alejandragomez16,Estudiante,3,Estadistica,2,Ciencias,2019-12-29 02:02:05,1
5277,password5277,Luz,Ávila,2003-06-11,78234752,CC,danielvanegas4,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2022-09-21 01:59:04,1
5278,password5278,Flor,González,1986-03-26,46397079,CC,ttorres3,Estudiante,18,Fisioterapia,3,Medicina,2021-01-17 20:21:04,1
5279,password5279,Paola,Hernández,1986-06-24,94979911,CE,asalgado18,Estudiante,19,Fonoaudiologia,3,Medicina,2021-10-30 23:30:55,1
5280,password5280,Felipe,Cuéllar,1986-02-13,16771190,CC,henryhernandez19,Estudiante,3,Estadistica,2,Ciencias,2020-04-21 07:54:09,1
5281,password5281,Ana,Jaramillo,1984-02-26,36906053,CC,granadosconstanza1,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2017-03-25 18:59:39,1
5282,password5282,Jaime,Chávez,1998-09-10,39148672,CC,davidgomez17,Estudiante,13,Ingenieria electronica,1,Ingeniería,2023-03-14 12:08:14,1
5283,password5283,Jairo,Ardila,2006-08-12,44075492,TI,carlosmena0,Estudiante,20,Medicina,3,Medicina,2022-08-07 23:23:44,1
5284,password5284,Ángela,Suárez,2004-10-01,17955823,CC,rinconangie14,Profesor,14,Ingenieria industrial,1,Ingeniería,2018-05-25 09:49:30,1
5285,password5285,Angie,Erazo,1984-03-15,93103964,CC,avelasquez11,Estudiante,22,Terapia ocupacional,3,Medicina,2022-05-27 17:24:23,1
5286,password5286,María,Ospino,1997-04-22,21546119,CC,ospinairma0,Estudiante,3,Estadistica,2,Ciencias,2021-01-02 20:58:22,1
5287,password5287,Julián,Gamboa,1998-10-05,43927471,CC,ramirezpaola0,Estudiante,3,Estadistica,2,Ciencias,2020-04-12 13:11:07,1
5288,password5288,Jessica,León,2000-01-10,37828308,CC,ibuitrago11,Estudiante,13,Ingenieria electronica,1,Ingeniería,2018-11-03 05:03:06,1
5289,password5289,Alejandra,Álvarez,2000-03-14,58584020,CC,correajose0,Estudiante,10,Ingenieria civil,1,Ingeniería,2021-01-12 10:47:24,1
5290,password5290,Emma,Torres,2003-12-03,65071306,CC,jesushernandez16,Estudiante,18,Fisioterapia,3,Medicina,2017-09-10 10:28:34,1
5291,password5291,María,Montoya,1984-06-20,22880133,CC,portillaalexander15,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2020-09-26 06:04:48,1
5292,password5292,Stella,Gutiérrez,1992-03-19,61613183,CC,ruizclaudia1,Estudiante,19,Fonoaudiologia,3,Medicina,2018-03-29 19:51:43,1
5293,password5293,Fernando,Cerón,2005-08-04,90002635,CE,valenciamaria12,Estudiante,22,Terapia ocupacional,3,Medicina,2021-08-08 01:36:48,1
5294,password5294,Milena,Gómez,2000-02-02,98647396,CC,roberto1514,Profesor,14,Ingenieria industrial,1,Ingeniería,2019-01-01 03:18:30,1
5295,password5295,Edwin,Pabón,1991-02-25,93491900,CC,felix253,Estudiante,13,Ingenieria electronica,1,Ingeniería,2018-05-19 00:04:29,1
5296,password5296,Angélica,Londoño,2006-02-07,83127678,TI,arnulfo892,Estudiante,22,Terapia ocupacional,3,Medicina,2021-10-05 18:23:34,1
5297,password5297,Mercedes,Rodríguez,1988-08-30,62817361,CC,manuelcaballero0,Estudiante,21,Nutrición y dietetica,3,Medicina,2018-06-17 21:10:19,1
5298,password5298,Clara,Jaimes,2006-09-28,26834974,TI,luisbedoya0,Profesor,20,Medicina,3,Medicina,2018-05-19 08:29:55,1
5299,password5299,Patricia,Sarmiento,1988-06-02,38375587,CC,iduran3,Estudiante,19,Fonoaudiologia,3,Medicina,2019-10-08 00:55:11,1
5300,password5300,Brayan,Benavides,2002-06-17,70464300,CC,paezwilson8,Estudiante,17,Ingenieria quimica,1,Ingeniería,2022-06-07 08:08:34,1
5301,password5301,Camilo,Morales,1999-11-25,72806464,CC,martha5319,Estudiante,20,Medicina,3,Medicina,2023-04-13 08:06:08,1
5302,password5302,Olga,Guevara,1987-07-05,40525263,CC,olondono1,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2023-02-12 07:41:00,1
5303,password5303,Constanza,Gómez,1995-07-29,48046425,CC,lucia3617,Estudiante,10,Ingenieria civil,1,Ingeniería,2019-01-05 21:57:08,1
5304,password5304,John,Hurtado,1996-12-17,53655634,CC,luisa470,Estudiante,14,Ingenieria industrial,1,Ingeniería,2017-03-26 02:05:15,1
5305,password5305,Marcela,Parra,1986-10-22,62427103,CC,gduran20,Estudiante,9,Ingenieria agricola,1,Ingeniería,2019-06-16 06:14:24,1
5306,password5306,María,Martínez,2003-05-09,37132004,CC,gloria8812,Profesor,19,Fonoaudiologia,3,Medicina,2022-07-05 14:41:52,1
5307,password5307,Andrea,Suárez,1999-08-10,94745663,CC,dsalas16,Estudiante,12,Ingenieria electrica,1,Ingeniería,2020-08-01 04:45:30,1
5308,password5308,Bibiana,Sánchez,1997-07-04,87869665,CC,jackeline4418,Estudiante,13,Ingenieria electronica,1,Ingeniería,2018-09-24 08:21:39,1
5309,password5309,Juan,Díaz,2006-06-07,36114372,TI,manuel962,Profesor,21,Nutrición y dietetica,3,Medicina,2023-01-08 21:56:23,1
5310,password5310,Sandra,Herrera,2005-08-30,21194213,CE,nancy0410,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2018-07-02 22:37:57,1
5311,password5311,Andrés,Villa,1992-04-21,90968933,CC,felix7818,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2018-08-05 21:40:04,1
5312,password5312,Alicia,Muñoz,1994-06-18,80756923,CC,yanethgomez1,Profesor,3,Estadistica,2,Ciencias,2021-11-08 20:43:51,1
5313,password5313,Leydi,Muñoz,1989-07-01,87679309,CC,gallegoanderson12,Estudiante,12,Ingenieria electrica,1,Ingeniería,2018-06-10 07:32:26,1
5314,password5314,José,Cárdenas,1987-08-05,79023151,CC,melissagomez1,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2020-05-20 22:13:22,1
5315,password5315,José,Gómez,1995-05-13,75985828,CC,rocio406,Estudiante,20,Medicina,3,Medicina,2016-11-28 12:30:39,1
5316,password5316,María,Torres,1998-09-07,66028142,CE,veranubia14,Estudiante,9,Ingenieria agricola,1,Ingeniería,2021-11-06 10:35:59,1
5317,password5317,Eugenia,Becerra,1994-01-07,72303026,CC,maria3716,Estudiante,9,Ingenieria agricola,1,Ingeniería,2017-02-02 01:29:13,1
